jour,dep,P,cas_glissant
2021-06-17,87,7,8
2021-06-17,88,8,14
2021-06-17,89,7,9
2021-06-17,90,1,6
2021-06-17,91,60,64
2021-06-17,92,69,73
2021-06-17,93,100,105
2021-06-17,94,60,75
2021-06-17,95,64,75
2021-06-17,971,22,17
2021-06-17,972,15,13
2021-06-17,973,115,130
2021-06-17,974,194,160
2021-06-17,975,0,0
2021-06-17,976,4,2
2021-06-17,977,0,0
2021-06-17,978,7,8
2021-06-18,01,11,18
2021-06-18,02,11,7
2021-06-18,03,4,10
2021-06-18,04,1,2
2021-06-18,05,1,2
2021-06-18,06,26,25
2021-06-18,07,4,9
2021-06-18,08,8,7
2021-06-18,09,2,2
2021-06-18,10,4,4
2021-06-18,11,7,6
2021-06-18,12,11,10
2021-06-18,13,68,66
2021-06-18,14,23,19
2021-06-18,15,3,3
2021-06-18,16,3,3
2021-06-18,17,13,10
2021-06-18,18,12,7
2021-06-18,19,5,6
2021-06-18,21,17,18
2021-06-18,22,12,13
2021-06-18,23,1,0
2021-06-18,24,5,5
2021-06-18,25,7,14
2021-06-18,26,7,7
2021-06-18,27,22,18
2021-06-18,28,13,11
2021-06-18,29,36,30
2021-06-18,2A,3,1
2021-06-18,2B,2,2
2021-06-18,30,13,12
2021-06-18,31,79,62
2021-06-18,32,2,5
2021-06-18,33,57,64
2021-06-18,34,41,33
2021-06-18,35,22,20
2021-06-18,36,6,3
2021-06-18,37,15,13
2021-06-18,38,37,34
2021-06-18,39,5,7
2021-06-18,40,69,31
2021-06-18,41,7,7
2021-06-18,42,26,35
2021-06-18,43,7,8
2021-06-18,44,42,38
2021-06-18,45,17,22
2021-06-18,46,5,4
2021-06-18,47,14,14
2021-06-18,48,1,0
2021-06-18,49,11,17
2021-06-18,50,23,14
2021-06-18,51,24,22
2021-06-18,52,11,4
2021-06-18,53,18,12
2021-06-18,54,18,18
2021-06-18,55,2,4
2021-06-18,56,30,21
2021-06-18,57,25,20
2021-06-18,58,2,2
2021-06-18,59,90,101
2021-06-18,60,30,24
2021-06-18,61,7,12
2021-06-18,62,51,43
2021-06-18,63,18,21
2021-06-18,64,44,35
2021-06-18,65,10,6
2021-06-18,66,21,20
2021-06-18,67,31,42
2021-06-18,68,15,32
2021-06-18,69,104,82
2021-06-18,70,4,4
2021-06-18,71,14,13
2021-06-18,72,8,12
2021-06-18,73,9,9
2021-06-18,74,20,19
2021-06-18,75,102,114
2021-06-18,76,72,48
2021-06-18,77,42,54
2021-06-18,78,75,65
2021-06-18,79,11,6
2021-06-18,80,14,16
2021-06-18,81,14,13
2021-06-18,82,10,7
2021-06-18,83,33,27
2021-06-18,84,17,9
2021-06-18,85,2,6
2021-06-18,86,10,9
2021-06-18,87,2,6
2021-06-18,88,16,14
2021-06-18,89,8,8
2021-06-18,90,1,5
2021-06-18,91,69,59
2021-06-18,92,73,67
2021-06-18,93,77,93
2021-06-18,94,75,66
2021-06-18,95,47,67
2021-06-18,971,25,17
2021-06-18,972,19,13
2021-06-18,973,134,124
2021-06-18,974,178,157
2021-06-18,975,0,0
2021-06-18,976,4,2
2021-06-18,977,0,0
2021-06-18,978,11,9
2021-06-19,01,11,17
2021-06-19,02,8,7
2021-06-19,03,4,9
2021-06-19,04,0,2
2021-06-19,05,1,2
2021-06-19,06,27,27
2021-06-19,07,1,8
2021-06-19,08,5,7
2021-06-19,09,0,2
2021-06-19,10,0,3
2021-06-19,11,9,7
2021-06-19,12,7,10
2021-06-19,13,34,64
2021-06-19,14,13,17
2021-06-19,15,0,3
2021-06-19,16,5,3
2021-06-19,17,8,9
2021-06-19,18,4,6
2021-06-19,19,1,5
2021-06-19,21,11,17
2021-06-19,22,8,11
2021-06-19,23,0,0
2021-06-19,24,5,5
2021-06-19,25,8,12
2021-06-19,26,6,7
2021-06-19,27,2,17
2021-06-19,28,3,10
2021-06-19,29,16,29
2021-06-19,2A,4,2
2021-06-19,2B,0,1
2021-06-19,30,14,12
2021-06-19,31,41,62
2021-06-19,32,0,5
2021-06-19,33,23,61
2021-06-19,34,26,34
2021-06-19,35,21,19
2021-06-19,36,3,4
2021-06-19,37,8,13
2021-06-19,38,26,34
2021-06-19,39,5,7
2021-06-19,40,13,30
2021-06-19,41,4,6
2021-06-19,42,9,30
2021-06-19,43,6,7
2021-06-19,44,16,36
2021-06-19,45,20,21
2021-06-19,46,0,4
2021-06-19,47,7,12
2021-06-19,48,1,0
2021-06-19,49,14,16
2021-06-19,50,8,13
2021-06-19,51,6,22
2021-06-19,52,1,4
2021-06-19,53,7,12
2021-06-19,54,17,19
2021-06-19,55,3,4
2021-06-19,56,12,19
2021-06-19,57,13,18
2021-06-19,58,1,2
2021-06-19,59,66,96
2021-06-19,60,17,24
2021-06-19,61,3,11
2021-06-19,62,24,39
2021-06-19,63,12,19
2021-06-19,64,16,33
2021-06-19,65,2,6
2021-06-19,66,10,18
2021-06-19,67,47,42
2021-06-19,68,11,28
2021-06-19,69,45,79
2021-06-19,70,6,4
2021-06-19,71,7,13
2021-06-19,72,12,11
2021-06-19,73,5,8
2021-06-19,74,7,17
2021-06-19,75,63,110
2021-06-19,76,18,45
2021-06-19,77,33,50
2021-06-19,78,43,63
2021-06-19,79,4,5
2021-06-19,80,23,18
2021-06-19,81,6,13
2021-06-19,82,4,7
2021-06-19,83,14,24
2021-06-19,84,11,9
2021-06-19,85,2,6
2021-06-19,86,5,8
2021-06-19,87,6,5
2021-06-19,88,6,12
2021-06-19,89,4,7
2021-06-19,90,1,5
2021-06-19,91,40,58
2021-06-19,92,41,63
2021-06-19,93,56,90
2021-06-19,94,44,64
2021-06-19,95,30,61
2021-06-19,971,8,16
2021-06-19,972,4,12
2021-06-19,973,39,118
2021-06-19,974,100,156
2021-06-19,975,0,0
2021-06-19,976,1,2
2021-06-19,977,3,1
2021-06-19,978,3,8
2021-06-20,01,2,17
2021-06-20,02,2,7
2021-06-20,03,0,9
2021-06-20,04,1,2
2021-06-20,05,0,2
2021-06-20,06,4,26
2021-06-20,07,0,8
2021-06-20,08,1,7
2021-06-20,09,0,2
2021-06-20,10,1,4
2021-06-20,11,1,7
2021-06-20,12,0,9
2021-06-20,13,19,65
2021-06-20,14,7,18
2021-06-20,15,0,3
2021-06-20,16,0,3
2021-06-20,17,2,9
2021-06-20,18,0,6
2021-06-20,19,0,5
2021-06-20,21,2,17
2021-06-20,22,2,11
2021-06-20,23,0,0
2021-06-20,24,1,5
2021-06-20,25,2,11
2021-06-20,26,1,6
2021-06-20,27,5,17
2021-06-20,28,4,11
2021-06-20,29,1,28
2021-06-20,2A,1,2
2021-06-20,2B,0,1
2021-06-20,30,1,12
2021-06-20,31,10,61
2021-06-20,32,0,5
2021-06-20,33,7,59
2021-06-20,34,1,33
2021-06-20,35,4,19
2021-06-20,36,0,4
2021-06-20,37,1,13
2021-06-20,38,7,34
2021-06-20,39,1,7
2021-06-20,40,2,30
2021-06-20,41,0,6
2021-06-20,42,3,29
2021-06-20,43,3,7
2021-06-20,44,5,34
2021-06-20,45,3,21
2021-06-20,46,1,3
2021-06-20,47,1,12
2021-06-20,48,0,0
2021-06-20,49,3,17
2021-06-20,50,0,13
2021-06-20,51,2,22
2021-06-20,52,1,4
2021-06-20,53,0,12
2021-06-20,54,1,19
2021-06-20,55,0,4
2021-06-20,56,0,18
2021-06-20,57,4,18
2021-06-20,58,2,2
2021-06-20,59,18,94
2021-06-20,60,0,23
2021-06-20,61,2,10
2021-06-20,62,4,39
2021-06-20,63,2,19
2021-06-20,64,1,33
2021-06-20,65,0,6
2021-06-20,66,0,18
2021-06-20,67,5,41
2021-06-20,68,0,28
2021-06-20,69,6,78
2021-06-20,70,1,4
2021-06-20,71,7,14
2021-06-20,72,2,10
2021-06-20,73,1,8
2021-06-20,74,2,17
2021-06-20,75,30,108
2021-06-20,76,6,45
2021-06-20,77,17,50
2021-06-20,78,12,64
2021-06-20,79,1,6
2021-06-20,80,3,18
2021-06-20,81,0,13
2021-06-20,82,2,7
2021-06-20,83,1,24
2021-06-20,84,0,9
2021-06-20,85,0,5
2021-06-20,86,0,8
2021-06-20,87,0,5
2021-06-20,88,0,12
2021-06-20,89,0,7
2021-06-20,90,2,5
2021-06-20,91,17,60
2021-06-20,92,21,64
2021-06-20,93,19,89
2021-06-20,94,9,63
2021-06-20,95,14,61
2021-06-20,971,3,16
2021-06-20,972,0,12
2021-06-20,973,21,119
2021-06-20,974,27,153
2021-06-20,975,0,0
2021-06-20,976,1,2
2021-06-20,977,0,0
2021-06-20,978,0,8
2021-06-21,01,24,15
2021-06-21,02,12,8
2021-06-21,03,10,7
2021-06-21,04,2,1
2021-06-21,05,2,2
2021-06-21,06,39,26
2021-06-21,07,6,7
2021-06-21,08,6,7
2021-06-21,09,1,2
2021-06-21,10,3,3
2021-06-21,11,7,5
2021-06-21,12,10,9
2021-06-21,13,73,59
2021-06-21,14,23,17
2021-06-21,15,0,1
2021-06-21,16,4,3
2021-06-21,17,16,9
2021-06-21,18,5,6
2021-06-21,19,5,4
2021-06-21,21,12,14
2021-06-21,22,7,10
2021-06-21,23,0,0
2021-06-21,24,1,4
2021-06-21,25,10,10
2021-06-21,26,13,7
2021-06-21,27,22,15
2021-06-21,28,14,11
2021-06-21,29,43,28
2021-06-21,2A,1,2
2021-06-21,2B,4,1
2021-06-21,30,9,10
2021-06-21,31,98,61
2021-06-21,32,2,3
2021-06-21,33,64,52
2021-06-21,34,24,28
2021-06-21,35,36,19
2021-06-21,36,4,4
2021-06-21,37,20,11
2021-06-21,38,26,29
2021-06-21,39,9,5
2021-06-21,40,38,30
2021-06-21,41,15,7
2021-06-21,42,40,26
2021-06-21,43,8,7
2021-06-21,44,25,31
2021-06-21,45,29,19
2021-06-21,46,2,3
2021-06-21,47,13,11
2021-06-21,48,1,1
2021-06-21,49,14,15
2021-06-21,50,19,13
2021-06-21,51,17,20
2021-06-21,52,0,3
2021-06-21,53,5,9
2021-06-21,54,11,15
2021-06-21,55,4,4
2021-06-21,56,31,19
2021-06-21,57,22,18
2021-06-21,58,2,2
2021-06-21,59,86,84
2021-06-21,60,26,21
2021-06-21,61,7,9
2021-06-21,62,37,35
2021-06-21,63,15,17
2021-06-21,64,30,28
2021-06-21,65,2,5
2021-06-21,66,22,17
2021-06-21,67,63,37
2021-06-21,68,30,21
2021-06-21,69,102,71
2021-06-21,70,2,4
2021-06-21,71,16,12
2021-06-21,72,7,9
2021-06-21,73,17,8
2021-06-21,74,20,15
2021-06-21,75,102,99
2021-06-21,76,39,42
2021-06-21,77,51,45
2021-06-21,78,70,58
2021-06-21,79,15,7
2021-06-21,80,16,16
2021-06-21,81,23,14
2021-06-21,82,6,7
2021-06-21,83,23,21
2021-06-21,84,10,9
2021-06-21,85,9,5
2021-06-21,86,10,8
2021-06-21,87,1,4
2021-06-21,88,16,12
2021-06-21,89,11,8
2021-06-21,90,1,4
2021-06-21,91,68,54
2021-06-21,92,61,56
2021-06-21,93,115,82
2021-06-21,94,77,58
2021-06-21,95,92,58
2021-06-21,971,25,16
2021-06-21,972,24,14
2021-06-21,973,159,113
2021-06-21,974,219,155
2021-06-21,975,0,0
2021-06-21,976,4,3
2021-06-21,977,0,0
2021-06-21,978,15,8
2021-06-22,01,13,14
2021-06-22,02,18,9
2021-06-22,03,5,6
2021-06-22,04,4,2
2021-06-22,05,4,3
2021-06-22,06,26,25
2021-06-22,07,3,5
2021-06-22,08,6,6
2021-06-22,09,3,2
2021-06-22,10,3,3
2021-06-22,11,8,6
2021-06-22,12,2,7
2021-06-22,13,44,54
2021-06-22,14,23,18
2021-06-22,15,0,1
2021-06-22,16,3,3
2021-06-22,17,9,10
2021-06-22,18,5,6
2021-06-22,19,3,4
2021-06-22,21,8,12
2021-06-22,22,6,9
2021-06-22,23,0,0
2021-06-22,24,7,5
2021-06-22,25,11,8
2021-06-22,26,17,8
2021-06-22,27,8,14
2021-06-22,28,7,9
2021-06-22,29,23,26
2021-06-22,2A,0,1
2021-06-22,2B,0,1
2021-06-22,30,9,9
2021-06-22,31,61,59
2021-06-22,32,8,3
2021-06-22,33,59,48
2021-06-22,34,24,27
2021-06-22,35,23,20
2021-06-22,36,4,4
2021-06-22,37,11,11
2021-06-22,38,20,27
2021-06-22,39,9,6
2021-06-22,40,27,30
2021-06-22,41,8,7
2021-06-22,42,21,24
2021-06-22,43,5,6
2021-06-22,44,32,30
2021-06-22,45,14,18
2021-06-22,46,1,3
2021-06-22,47,5,9
2021-06-22,48,0,1
2021-06-22,49,9,14
2021-06-22,50,10,12
2021-06-22,51,13,19
2021-06-22,52,1,3
2021-06-22,53,13,9
2021-06-22,54,9,13
2021-06-22,55,1,3
2021-06-22,56,25,19
2021-06-22,57,8,15
2021-06-22,58,1,2
2021-06-22,59,70,75
2021-06-22,60,23,21
2021-06-22,61,10,7
2021-06-22,62,51,36
2021-06-22,63,9,14
2021-06-22,64,23,27
2021-06-22,65,1,4
2021-06-22,66,9,15
2021-06-22,67,47,38
2021-06-22,68,18,18
2021-06-22,69,83,72
2021-06-22,70,3,3
2021-06-22,71,9,11
2021-06-22,72,8,8
2021-06-22,73,6,8
2021-06-22,74,22,14
2021-06-22,75,85,91
2021-06-22,76,30,39
2021-06-22,77,53,44
2021-06-22,78,55,54
2021-06-22,79,6,7
2021-06-22,80,13,15
2021-06-22,81,15,13
2021-06-22,82,2,6
2021-06-22,83,13,19
2021-06-22,84,3,8
2021-06-22,85,4,4
2021-06-22,86,6,8
2021-06-22,87,1,3
2021-06-22,88,6,9
2021-06-22,89,10,7
2021-06-22,90,1,3
2021-06-22,91,50,55
2021-06-22,92,53,53
2021-06-22,93,67,75
2021-06-22,94,41,53
2021-06-22,95,51,52
2021-06-22,971,35,19
2021-06-22,972,24,14
2021-06-22,973,160,111
2021-06-22,974,184,154
2021-06-22,975,0,0
2021-06-22,976,3,3
2021-06-22,977,2,1
2021-06-22,978,5,7
2021-06-23,01,17,13
2021-06-23,02,9,9
2021-06-23,03,8,5
2021-06-23,04,0,1
2021-06-23,05,3,3
2021-06-23,06,26,24
2021-06-23,07,0,4
2021-06-23,08,6,6
2021-06-23,09,2,2
2021-06-23,10,5,3
2021-06-23,11,10,7
2021-06-23,12,5,7
2021-06-23,13,58,55
2021-06-23,14,10,17
2021-06-23,15,2,1
2021-06-23,16,4,3
2021-06-23,17,6,9
2021-06-23,18,4,5
2021-06-23,19,0,3
2021-06-23,21,5,10
2021-06-23,22,6,8
2021-06-23,23,0,0
2021-06-23,24,6,4
2021-06-23,25,13,9
2021-06-23,26,6,8
2021-06-23,27,10,13
2021-06-23,28,6,9
2021-06-23,29,36,27
2021-06-23,2A,1,1
2021-06-23,2B,2,1
2021-06-23,30,3,8
2021-06-23,31,47,57
2021-06-23,32,7,3
2021-06-23,33,54,46
2021-06-23,34,16,24
2021-06-23,35,15,20
2021-06-23,36,3,3
2021-06-23,37,11,11
2021-06-23,38,41,28
2021-06-23,39,16,8
2021-06-23,40,35,31
2021-06-23,41,5,7
2021-06-23,42,12,20
2021-06-23,43,7,6
2021-06-23,44,33,28
2021-06-23,45,33,21
2021-06-23,46,0,2
2021-06-23,47,7,8
2021-06-23,48,1,1
2021-06-23,49,8,11
2021-06-23,50,12,13
2021-06-23,51,12,16
2021-06-23,52,0,3
2021-06-23,53,13,9
2021-06-23,54,7,11
2021-06-23,55,0,2
2021-06-23,56,19,19
2021-06-23,57,9,14
2021-06-23,58,3,2
2021-06-23,59,46,68
2021-06-23,60,14,20
2021-06-23,61,1,5
2021-06-23,62,32,34
2021-06-23,63,11,13
2021-06-23,64,31,27
2021-06-23,65,2,4
2021-06-23,66,6,13
2021-06-23,67,32,38
2021-06-23,68,18,16
2021-06-23,69,61,68
2021-06-23,70,2,3
2021-06-23,71,9,11
2021-06-23,72,3,7
2021-06-23,73,4,7
2021-06-23,74,15,14
2021-06-23,75,105,86
2021-06-23,76,33,38
2021-06-23,77,56,43
2021-06-23,78,47,51
2021-06-23,79,4,7
2021-06-23,80,26,16
2021-06-23,81,9,12
2021-06-23,82,3,4
2021-06-23,83,16,18
2021-06-23,84,10,8
2021-06-23,85,9,5
2021-06-23,86,11,8
2021-06-23,87,0,2
2021-06-23,88,8,9
2021-06-23,89,8,7
2021-06-23,90,2,1
2021-06-23,91,43,50
2021-06-23,92,56,53
2021-06-23,93,72,72
2021-06-23,94,59,52
2021-06-23,95,61,51
2021-06-23,971,25,20
2021-06-23,972,22,15
2021-06-23,973,102,104
2021-06-23,974,203,158
2021-06-23,975,0,0
2021-06-23,976,1,3
2021-06-23,977,0,1
2021-06-23,978,6,7
2021-06-24,01,13,13
2021-06-24,02,6,9
2021-06-24,03,8,6
2021-06-24,04,1,1
2021-06-24,05,1,2
2021-06-24,06,34,26
2021-06-24,07,5,3
2021-06-24,08,13,6
2021-06-24,09,3,2
2021-06-24,10,6,3
2021-06-24,11,4,7
2021-06-24,12,3,5
2021-06-24,13,43,48
2021-06-24,14,23,17
2021-06-24,15,1,1
2021-06-24,16,5,3
2021-06-24,17,9,9
2021-06-24,18,4,5
2021-06-24,19,0,2
2021-06-24,21,13,10
2021-06-24,22,8,7
2021-06-24,23,0,0
2021-06-24,24,5,4
2021-06-24,25,6,8
2021-06-24,26,6,8
2021-06-24,27,10,11
2021-06-24,28,6,8
2021-06-24,29,24,26
2021-06-24,2A,2,2
2021-06-24,2B,1,1
2021-06-24,30,4,8
2021-06-24,31,62,57
2021-06-24,32,5,3
2021-06-24,33,47,44
2021-06-24,34,21,22
2021-06-24,35,25,21
2021-06-24,36,5,4
2021-06-24,37,9,11
2021-06-24,38,32,27
2021-06-24,39,8,8
2021-06-24,40,42,32
2021-06-24,41,4,6
2021-06-24,42,7,17
2021-06-24,43,5,6
2021-06-24,44,21,25
2021-06-24,45,22,20
2021-06-24,46,4,2
2021-06-24,47,5,7
2021-06-24,48,4,1
2021-06-24,49,11,10
2021-06-24,50,7,11
2021-06-24,51,7,12
2021-06-24,52,1,2
2021-06-24,53,8,9
2021-06-24,54,14,11
2021-06-24,55,2,2
2021-06-24,56,7,18
2021-06-24,57,25,15
2021-06-24,58,0,2
2021-06-24,59,71,64
2021-06-24,60,12,17
2021-06-24,61,5,5
2021-06-24,62,29,33
2021-06-24,63,14,12
2021-06-24,64,33,25
2021-06-24,65,5,3
2021-06-24,66,21,13
2021-06-24,67,30,36
2021-06-24,68,19,16
2021-06-24,69,69,67
2021-06-24,70,3,3
2021-06-24,71,10,10
2021-06-24,72,3,6
2021-06-24,73,3,6
2021-06-24,74,21,15
2021-06-24,75,83,81
2021-06-24,76,27,32
2021-06-24,77,52,43
2021-06-24,78,41,49
2021-06-24,79,6,7
2021-06-24,80,36,19
2021-06-24,81,17,12
2021-06-24,82,2,4
2021-06-24,83,10,16
2021-06-24,84,9,9
2021-06-24,85,10,5
2021-06-24,86,8,7
2021-06-24,87,0,1
2021-06-24,88,4,8
2021-06-24,89,2,6
2021-06-24,90,3,2
2021-06-24,91,42,47
2021-06-24,92,57,52
2021-06-24,93,76,69
2021-06-24,94,46,50
2021-06-24,95,38,48
2021-06-24,971,37,23
2021-06-24,972,21,16
2021-06-24,973,105,103
2021-06-24,974,215,161
2021-06-24,975,0,0
2021-06-24,976,2,2
2021-06-24,977,0,1
2021-06-24,978,5,6
2021-06-25,01,11,13
2021-06-25,02,10,9
2021-06-25,03,8,6
2021-06-25,04,2,1
2021-06-25,05,1,2
2021-06-25,06,34,27
2021-06-25,07,4,3
2021-06-25,08,9,7
2021-06-25,09,1,1
2021-06-25,10,2,3
2021-06-25,11,6,6
2021-06-25,12,5,5
2021-06-25,13,50,46
2021-06-25,14,22,17
2021-06-25,15,0,0
2021-06-25,16,2,3
2021-06-25,17,3,8
2021-06-25,18,2,3
2021-06-25,19,6,2
2021-06-25,21,9,9
2021-06-25,22,10,7
2021-06-25,23,0,0
2021-06-25,24,5,4
2021-06-25,25,8,8
2021-06-25,26,5,8
2021-06-25,27,15,10
2021-06-25,28,5,6
2021-06-25,29,32,25
2021-06-25,2A,0,1
2021-06-25,2B,0,1
2021-06-25,30,14,8
2021-06-25,31,66,55
2021-06-25,32,4,4
2021-06-25,33,46,43
2021-06-25,34,24,19
2021-06-25,35,26,21
2021-06-25,36,4,3
2021-06-25,37,3,9
2021-06-25,38,36,27
2021-06-25,39,11,8
2021-06-25,40,37,28
2021-06-25,41,8,6
2021-06-25,42,32,18
2021-06-25,43,6,6
2021-06-25,44,25,22
2021-06-25,45,21,20
2021-06-25,46,1,1
2021-06-25,47,5,6
2021-06-25,48,4,2
2021-06-25,49,9,10
2021-06-25,50,9,9
2021-06-25,51,16,10
2021-06-25,52,2,1
2021-06-25,53,7,8
2021-06-25,54,10,10
2021-06-25,55,2,2
2021-06-25,56,14,15
2021-06-25,57,17,14
2021-06-25,58,4,2
2021-06-25,59,65,60
2021-06-25,60,16,15
2021-06-25,61,11,6
2021-06-25,62,34,30
2021-06-25,63,13,11
2021-06-25,64,29,23
2021-06-25,65,9,3
2021-06-25,66,7,11
2021-06-25,67,27,36
2021-06-25,68,20,17
2021-06-25,69,69,62
2021-06-25,70,5,3
2021-06-25,71,12,10
2021-06-25,72,4,6
2021-06-25,73,11,7
2021-06-25,74,12,14
2021-06-25,75,97,81
2021-06-25,76,29,26
2021-06-25,77,55,45
2021-06-25,78,34,43
2021-06-25,79,5,6
2021-06-25,80,27,21
2021-06-25,81,16,12
2021-06-25,82,6,4
2021-06-25,83,14,13
2021-06-25,84,15,8
2021-06-25,85,12,7
2021-06-25,86,7,7
2021-06-25,87,1,1
2021-06-25,88,4,6
2021-06-25,89,7,6
2021-06-25,90,2,2
2021-06-25,91,59,46
2021-06-25,92,58,50
2021-06-25,93,94,71
2021-06-25,94,65,49
2021-06-25,95,57,49
2021-06-25,971,15,21
2021-06-25,972,11,15
2021-06-25,973,125,102
2021-06-25,974,223,167
2021-06-25,975,0,0
2021-06-25,976,4,2
2021-06-25,977,1,1
2021-06-25,978,12,7
2021-06-26,01,6,12
2021-06-26,02,4,9
2021-06-26,03,5,6
2021-06-26,04,1,2
2021-06-26,05,0,2
2021-06-26,06,15,25
2021-06-26,07,2,3
2021-06-26,08,8,7
2021-06-26,09,0,1
2021-06-26,10,4,3
2021-06-26,11,9,6
2021-06-26,12,3,4
2021-06-26,13,33,46
2021-06-26,14,8,17
2021-06-26,15,0,0
2021-06-26,16,0,3
2021-06-26,17,5,7
2021-06-26,18,3,3
2021-06-26,19,3,2
2021-06-26,21,4,8
2021-06-26,22,7,7
2021-06-26,23,0,0
2021-06-26,24,0,4
2021-06-26,25,6,8
2021-06-26,26,7,8
2021-06-26,27,6,11
2021-06-26,28,6,7
2021-06-26,29,15,25
2021-06-26,2A,0,1
2021-06-26,2B,0,1
2021-06-26,30,7,7
2021-06-26,31,33,54
2021-06-26,32,1,4
2021-06-26,33,29,44
2021-06-26,34,8,17
2021-06-26,35,28,22
2021-06-26,36,2,3
2021-06-26,37,6,9
2021-06-26,38,26,27
2021-06-26,39,9,9
2021-06-26,40,20,29
2021-06-26,41,6,7
2021-06-26,42,13,18
2021-06-26,43,4,5
2021-06-26,44,24,24
2021-06-26,45,18,20
2021-06-26,46,0,1
2021-06-26,47,2,5
2021-06-26,48,2,2
2021-06-26,49,14,10
2021-06-26,50,5,9
2021-06-26,51,13,11
2021-06-26,52,3,1
2021-06-26,53,7,8
2021-06-26,54,12,9
2021-06-26,55,1,1
2021-06-26,56,15,16
2021-06-26,57,17,15
2021-06-26,58,2,2
2021-06-26,59,35,56
2021-06-26,60,9,14
2021-06-26,61,6,6
2021-06-26,62,10,28
2021-06-26,63,9,10
2021-06-26,64,12,23
2021-06-26,65,3,3
2021-06-26,66,3,10
2021-06-26,67,27,33
2021-06-26,68,10,16
2021-06-26,69,39,61
2021-06-26,70,3,3
2021-06-26,71,6,10
2021-06-26,72,4,4
2021-06-26,73,10,7
2021-06-26,74,6,14
2021-06-26,75,89,84
2021-06-26,76,15,26
2021-06-26,77,35,46
2021-06-26,78,32,42
2021-06-26,79,3,6
2021-06-26,80,23,21
2021-06-26,81,5,12
2021-06-26,82,3,3
2021-06-26,83,7,12
2021-06-26,84,10,8
2021-06-26,85,6,7
2021-06-26,86,7,7
2021-06-26,87,7,1
2021-06-26,88,8,7
2021-06-26,89,1,6
2021-06-26,90,2,2
2021-06-26,91,33,45
2021-06-26,92,37,49
2021-06-26,93,73,74
2021-06-26,94,34,47
2021-06-26,95,34,50
2021-06-26,971,9,21
2021-06-26,972,8,16
2021-06-26,973,35,101
2021-06-26,974,104,168
2021-06-26,975,0,0
2021-06-26,976,0,2
2021-06-26,977,0,0
2021-06-26,978,3,7
2021-06-27,01,5,13
2021-06-27,02,1,9
2021-06-27,03,0,6
2021-06-27,04,1,2
2021-06-27,05,0,2
2021-06-27,06,9,26
2021-06-27,07,1,3
2021-06-27,08,0,7
2021-06-27,09,1,2
2021-06-27,10,0,3
2021-06-27,11,0,6
2021-06-27,12,0,4
2021-06-27,13,13,45
2021-06-27,14,6,16
2021-06-27,15,0,0
2021-06-27,16,1,3
2021-06-27,17,4,7
2021-06-27,18,0,3
2021-06-27,19,1,3
2021-06-27,21,0,7
2021-06-27,22,2,7
2021-06-27,23,0,0
2021-06-27,24,0,3
2021-06-27,25,0,8
2021-06-27,26,1,8
2021-06-27,27,3,11
2021-06-27,28,1,6
2021-06-27,29,8,26
2021-06-27,2A,0,1
2021-06-27,2B,0,1
2021-06-27,30,1,7
2021-06-27,31,10,54
2021-06-27,32,0,4
2021-06-27,33,6,44
2021-06-27,34,6,18
2021-06-27,35,13,24
2021-06-27,36,0,3
2021-06-27,37,3,9
2021-06-27,38,6,27
2021-06-27,39,1,9
2021-06-27,40,1,29
2021-06-27,41,1,7
2021-06-27,42,2,18
2021-06-27,43,0,5
2021-06-27,44,7,24
2021-06-27,45,4,20
2021-06-27,46,0,1
2021-06-27,47,1,5
2021-06-27,48,0,2
2021-06-27,49,2,10
2021-06-27,50,0,9
2021-06-27,51,3,12
2021-06-27,52,0,1
2021-06-27,53,0,8
2021-06-27,54,1,9
2021-06-27,55,0,1
2021-06-27,56,3,16
2021-06-27,57,7,15
2021-06-27,58,0,2
2021-06-27,59,16,56
2021-06-27,60,2,15
2021-06-27,61,1,6
2021-06-27,62,10,29
2021-06-27,63,3,11
2021-06-27,64,2,23
2021-06-27,65,0,3
2021-06-27,66,0,10
2021-06-27,67,3,33
2021-06-27,68,2,17
2021-06-27,69,9,62
2021-06-27,70,0,3
2021-06-27,71,2,9
2021-06-27,72,3,5
2021-06-27,73,1,7
2021-06-27,74,3,14
2021-06-27,75,63,89
2021-06-27,76,6,26
2021-06-27,77,5,44
2021-06-27,78,3,40
2021-06-27,79,0,6
2021-06-27,80,3,21
2021-06-27,81,1,12
2021-06-27,82,0,3
2021-06-27,83,4,12
2021-06-27,84,6,9
2021-06-27,85,0,7
2021-06-27,86,0,7
2021-06-27,87,0,1
2021-06-27,88,1,7
2021-06-27,89,1,6
2021-06-27,90,1,2
2021-06-27,91,6,43
2021-06-27,92,14,48
2021-06-27,93,23,74
2021-06-27,94,13,48
2021-06-27,95,9,49
2021-06-27,971,3,21
2021-06-27,972,1,16
2021-06-27,973,4,99
2021-06-27,974,60,173
2021-06-27,975,0,0
2021-06-27,976,0,2
2021-06-27,977,0,0
2021-06-27,978,1,7
2021-06-28,01,11,11
2021-06-28,02,9,8
2021-06-28,03,5,6
2021-06-28,04,5,2
2021-06-28,05,2,2
2021-06-28,06,57,29
2021-06-28,07,0,2
2021-06-28,08,6,7
2021-06-28,09,5,2
2021-06-28,10,3,3
2021-06-28,11,8,6
2021-06-28,12,2,3
2021-06-28,13,97,48
2021-06-28,14,48,20
2021-06-28,15,0,0
2021-06-28,16,2,2
2021-06-28,17,7,6
