dep,jour,taux_posiv_glissant
30,2021-03-16,6.958633717568141
31,2021-03-16,4.155342279599116
32,2021-03-16,2.5473241411544754
33,2021-03-16,4.485350342229434
34,2021-03-16,4.8965302256432395
35,2021-03-16,6.480688057380431
36,2021-03-16,5.887850467289719
37,2021-03-16,6.967894088009863
38,2021-03-16,7.355346696609278
39,2021-03-16,6.024662360540224
40,2021-03-16,3.1713267029461436
41,2021-03-16,8.072412615279518
42,2021-03-16,6.4173516724993895
43,2021-03-16,5.2805280528052805
44,2021-03-16,5.681610007589438
45,2021-03-16,6.785822478036958
46,2021-03-16,3.9774330042313113
47,2021-03-16,3.9612217241738765
48,2021-03-16,5.4342777519739895
49,2021-03-16,6.3319565304567504
50,2021-03-16,4.186496733080584
51,2021-03-16,6.203292140868461
52,2021-03-16,5.139748640030013
53,2021-03-16,5.601253427340383
54,2021-03-16,5.5363752293863335
55,2021-03-16,6.50749063670412
56,2021-03-16,4.874021200660523
57,2021-03-16,4.206415362291994
58,2021-03-16,5.673499267935578
59,2021-03-16,8.094029532869516
60,2021-03-16,8.84478213676539
61,2021-03-16,6.34866163349348
62,2021-03-16,9.242468558057912
63,2021-03-16,4.437380801017165
64,2021-03-16,2.0402551693796744
65,2021-03-16,3.3798360419962608
66,2021-03-16,3.4017971758664958
67,2021-03-16,4.95603517186251
68,2021-03-16,4.278051734579115
69,2021-03-16,7.120576805072612
70,2021-03-16,5.318996415770609
71,2021-03-16,5.04165469692617
72,2021-03-16,6.119728550654386
73,2021-03-16,6.131375458876826
74,2021-03-16,7.262793662356584
75,2021-03-16,6.319310110600848
76,2021-03-16,7.482439410150253
77,2021-03-16,10.371344068353599
78,2021-03-16,8.577430869869682
79,2021-03-16,5.168520531905997
80,2021-03-16,8.371275300906099
81,2021-03-16,5.208238816804283
82,2021-03-16,5.392744307658787
83,2021-03-16,7.362481725146199
84,2021-03-16,8.035941881213358
85,2021-03-16,5.121618788005871
86,2021-03-16,5.069072455596278
87,2021-03-16,4.914349901713002
88,2021-03-16,4.762763846292621
89,2021-03-16,5.738855738855738
90,2021-03-16,5.248359887535145
91,2021-03-16,9.67919097038103
92,2021-03-16,7.849904633389991
93,2021-03-16,11.94086778109505
94,2021-03-16,10.368349249658936
95,2021-03-16,11.427712866561787
971,2021-03-16,6.465715600552232
972,2021-03-16,5.6101792943898205
973,2021-03-16,2.033271719038817
974,2021-03-16,5.05605864596809
975,2021-03-16,6.25
976,2021-03-16,8.419639432297659
977,2021-03-16,5.056179775280898
978,2021-03-16,2.380952380952381
01,2021-03-17,6.139073450441431
02,2021-03-17,8.103859496964441
03,2021-03-17,4.912947768661197
04,2021-03-17,6.348048157606713
05,2021-03-17,6.792622582096267
06,2021-03-17,6.899579541041184
07,2021-03-17,5.0763652345896055
08,2021-03-17,3.40024580090127
09,2021-03-17,4.10958904109589
10,2021-03-17,8.162493380739843
11,2021-03-17,3.4295491742300253
12,2021-03-17,4.514672686230249
13,2021-03-17,6.013175116553268
14,2021-03-17,5.719481700386451
15,2021-03-17,2.872687704026115
16,2021-03-17,4.99457111834962
17,2021-03-17,3.840276066058664
18,2021-03-17,6.301638425990758
19,2021-03-17,4.63355889436862
21,2021-03-17,4.361122191197979
22,2021-03-17,5.272446503419369
23,2021-03-17,1.7762542848239324
24,2021-03-17,4.9776748801058375
25,2021-03-17,6.152433425160698
26,2021-03-17,5.942723697148476
27,2021-03-17,9.266470216796465
28,2021-03-17,8.238913483904854
29,2021-03-17,2.8828828828828827
2A,2021-03-17,2.100508187464709
2B,2021-03-17,2.567237163814181
30,2021-03-17,6.842672413793103
31,2021-03-17,4.302262594274762
32,2021-03-17,2.6394998842324613
33,2021-03-17,4.65969446421727
34,2021-03-17,5.011192985728943
35,2021-03-17,6.433319104823465
36,2021-03-17,6.760233918128655
37,2021-03-17,7.405266200662217
38,2021-03-17,7.330297115593147
39,2021-03-17,6.414094887148779
40,2021-03-17,3.1692837993106093
41,2021-03-17,8.141939697398499
42,2021-03-17,6.686978198077
43,2021-03-17,5.277044854881266
44,2021-03-17,5.545117554460976
45,2021-03-17,7.021075065119583
46,2021-03-17,4.381720430107527
47,2021-03-17,4.161812983162131
48,2021-03-17,6.081370449678801
49,2021-03-17,6.080924855491329
50,2021-03-17,4.37851986991354
51,2021-03-17,6.195704057279236
52,2021-03-17,5.417692744838037
53,2021-03-17,5.471507816439738
54,2021-03-17,5.59027036912854
55,2021-03-17,6.507105459985041
56,2021-03-17,5.143037442153975
57,2021-03-17,4.142900485436893
58,2021-03-17,5.978855267954794
59,2021-03-17,8.080572204492185
60,2021-03-17,8.71683650732345
61,2021-03-17,6.519591702337833
62,2021-03-17,9.343297821593257
63,2021-03-17,4.549938347718865
64,2021-03-17,2.136916891556975
65,2021-03-17,3.9237512174759988
66,2021-03-17,3.745984004374872
67,2021-03-17,4.923083415982612
68,2021-03-17,4.360138258443343
69,2021-03-17,7.285345826532265
70,2021-03-17,5.355648535564853
71,2021-03-17,5.261658953364186
72,2021-03-17,6.063321385902031
73,2021-03-17,6.327657616198803
74,2021-03-17,7.145421903052064
75,2021-03-17,6.490410429329267
76,2021-03-17,7.547212484450978
77,2021-03-17,10.428885340752803
78,2021-03-17,8.937999575003678
79,2021-03-17,5.372375328083989
80,2021-03-17,8.317399617590821
81,2021-03-17,5.587651200577722
82,2021-03-17,5.206316861946001
83,2021-03-17,7.356843179498809
84,2021-03-17,8.421574091275001
85,2021-03-17,5.000745638017597
86,2021-03-17,5.0410712276358725
87,2021-03-17,4.894398530762167
88,2021-03-17,5.024813895781638
89,2021-03-17,5.917576611482916
90,2021-03-17,5.325443786982249
91,2021-03-17,9.876702245123298
92,2021-03-17,7.960098998705982
93,2021-03-17,12.122517773187514
94,2021-03-17,10.503671834433648
95,2021-03-17,11.508193370353967
971,2021-03-17,7.137775669907517
972,2021-03-17,6.169856903921205
973,2021-03-17,2.059282371294852
974,2021-03-17,5.3453680683169384
975,2021-03-17,10.526315789473683
976,2021-03-17,7.859595574208317
977,2021-03-17,5.454545454545454
978,2021-03-17,2.331288343558282
01,2021-03-18,6.369257950530035
02,2021-03-18,7.959790747769002
03,2021-03-18,4.671996917445333
04,2021-03-18,6.574633304572908
05,2021-03-18,6.8547498346925275
06,2021-03-18,6.878106018774158
07,2021-03-18,5.541237113402062
08,2021-03-18,3.515137770722304
09,2021-03-18,4.128981517892253
10,2021-03-18,8.37882923870185
11,2021-03-18,3.361344537815126
12,2021-03-18,4.443271767810026
13,2021-03-18,6.083024193117309
14,2021-03-18,5.839774808989768
15,2021-03-18,3.170902308230357
16,2021-03-18,5.18664752333094
17,2021-03-18,3.7381018390167267
18,2021-03-18,6.54180602006689
19,2021-03-18,4.735276621058893
21,2021-03-18,4.429014426317918
22,2021-03-18,5.1513877207737595
23,2021-03-18,1.812688821752266
24,2021-03-18,5.172826694340225
25,2021-03-18,6.010904339206056
26,2021-03-18,6.064385839866952
27,2021-03-18,9.259711702907403
28,2021-03-18,8.706615247700979
29,2021-03-18,2.8277288257507642
2A,2021-03-18,2.317720907774022
2B,2021-03-18,2.5
30,2021-03-18,6.956620744620288
31,2021-03-18,4.4257610952371165
32,2021-03-18,2.976190476190476
33,2021-03-18,4.800346751909845
34,2021-03-18,5.123269244149639
35,2021-03-18,6.41934739997694
36,2021-03-18,6.405375139977604
37,2021-03-18,7.31444259241102
38,2021-03-18,7.383187427486552
39,2021-03-18,6.149325206791467
40,2021-03-18,2.818950622897154
41,2021-03-18,7.662679910804784
42,2021-03-18,6.8500376789751325
43,2021-03-18,5.01123207188526
44,2021-03-18,5.716715014504351
45,2021-03-18,6.918379922693406
46,2021-03-18,4.559426229508197
47,2021-03-18,3.8977826389579397
48,2021-03-18,6.272617611580217
49,2021-03-18,6.188184470802229
50,2021-03-18,4.568649338223569
51,2021-03-18,6.38476340849657
52,2021-03-18,5.680291690654385
53,2021-03-18,5.585405472947644
54,2021-03-18,5.331916848512691
55,2021-03-18,6.800527627143485
56,2021-03-18,5.11488104335422
57,2021-03-18,4.083912794201961
58,2021-03-18,6.516587677725119
59,2021-03-18,7.997535633408819
60,2021-03-18,8.68448098663926
61,2021-03-18,6.561866125760648
62,2021-03-18,9.139965757612817
63,2021-03-18,4.7053096986168015
64,2021-03-18,2.217873450750163
65,2021-03-18,4.110152075626798
66,2021-03-18,3.6057841494445477
67,2021-03-18,5.081936255481652
68,2021-03-18,4.662004662004662
69,2021-03-18,7.333157478237933
70,2021-03-18,5.209437963944857
71,2021-03-18,5.552102755334577
72,2021-03-18,6.069263059701493
73,2021-03-18,6.631903642773208
74,2021-03-18,7.167533237952332
75,2021-03-18,6.534215414153641
76,2021-03-18,7.568649393130757
77,2021-03-18,10.399436653481962
78,2021-03-18,9.131578532835562
79,2021-03-18,5.491585473870682
80,2021-03-18,8.194506978838362
81,2021-03-18,5.508737691830037
82,2021-03-18,5.366108786610878
83,2021-03-18,7.28238365289405
84,2021-03-18,8.610108303249097
85,2021-03-18,5.166996954903572
86,2021-03-18,5.38484398216939
87,2021-03-18,4.919347651724445
88,2021-03-18,4.8259363141395815
89,2021-03-18,5.9592768123573805
90,2021-03-18,5.256327060350422
91,2021-03-18,10.119208155779708
92,2021-03-18,8.00029251526564
93,2021-03-18,12.278331777766862
94,2021-03-18,10.422355854262468
95,2021-03-18,11.719380996995445
971,2021-03-18,7.404965941551307
972,2021-03-18,6.258765778401123
973,2021-03-18,2.3183925811437405
974,2021-03-18,5.16641828117238
975,2021-03-18,18.181818181818183
976,2021-03-18,7.819303338171263
977,2021-03-18,5.926544240400668
978,2021-03-18,2.2650056625141564
01,2021-03-19,6.589807415170969
02,2021-03-19,8.016668320269869
03,2021-03-19,4.805156753589217
04,2021-03-19,6.465651227852036
05,2021-03-19,6.554878048780488
06,2021-03-19,6.830639248682051
07,2021-03-19,6.160724021371715
08,2021-03-19,3.656425789701428
09,2021-03-19,4.366306027820711
10,2021-03-19,8.526502288498449
11,2021-03-19,3.316062176165803
12,2021-03-19,5.0412557858724085
13,2021-03-19,6.088077471283642
14,2021-03-19,5.871392668342144
15,2021-03-19,3.1630170316301705
16,2021-03-19,5.313400576368876
17,2021-03-19,3.5692468801815167
18,2021-03-19,6.642307190395407
19,2021-03-19,5.018270401948842
21,2021-03-19,4.524737433119757
22,2021-03-19,5.239307535641548
23,2021-03-19,1.7281780902167545
24,2021-03-19,5.523809523809524
25,2021-03-19,5.761048884258053
26,2021-03-19,6.284344674383258
27,2021-03-19,9.07676823131119
28,2021-03-19,8.6701008488718
29,2021-03-19,2.828184473754094
2A,2021-03-19,2.439613526570048
2B,2021-03-19,2.5827814569536423
30,2021-03-19,6.864475329068314
31,2021-03-19,4.650513510818626
32,2021-03-19,2.8083028083028085
33,2021-03-19,5.002632964718273
34,2021-03-19,5.454671312213018
35,2021-03-19,6.275162381233561
36,2021-03-19,6.199460916442049
37,2021-03-19,7.268415178571429
38,2021-03-19,7.459081682468717
39,2021-03-19,6.21480495546227
40,2021-03-19,2.7383992251474862
41,2021-03-19,7.378365611714691
42,2021-03-19,6.822327617657789
43,2021-03-19,4.498480243161095
44,2021-03-19,5.6194615883384165
45,2021-03-19,6.898054813926878
46,2021-03-19,4.804227720393946
47,2021-03-19,3.9579720493726414
48,2021-03-19,6.565478291563713
49,2021-03-19,6.148348041718328
50,2021-03-19,4.933163590070019
51,2021-03-19,6.453022578295703
52,2021-03-19,5.876984851250229
53,2021-03-19,5.139278773483049
54,2021-03-19,5.1181630408541
55,2021-03-19,6.80563224737714
56,2021-03-19,5.1222819263797525
57,2021-03-19,3.969133697135061
58,2021-03-19,6.8371056643602675
59,2021-03-19,7.925303215042033
60,2021-03-19,8.919771884170311
61,2021-03-19,6.550132573897673
62,2021-03-19,9.211619466833797
63,2021-03-19,4.895332736010426
64,2021-03-19,2.4369388627618638
65,2021-03-19,4.1097655243493945
66,2021-03-19,3.8697174293573395
67,2021-03-19,5.062567619980811
68,2021-03-19,4.832573889051462
69,2021-03-19,7.345476942730373
70,2021-03-19,5.088037286380114
71,2021-03-19,5.739830739830739
72,2021-03-19,6.037693890031689
73,2021-03-19,6.770422434196371
74,2021-03-19,7.1595330739299605
75,2021-03-19,6.536823048812495
76,2021-03-19,7.5012337555519
77,2021-03-19,10.445616404891577
78,2021-03-19,9.51834511459959
79,2021-03-19,5.5822466254861585
80,2021-03-19,7.896949774482073
81,2021-03-19,5.477455854620264
82,2021-03-19,5.478615071283096
83,2021-03-19,7.216176243350036
84,2021-03-19,8.859060402684564
85,2021-03-19,5.28767761472164
86,2021-03-19,5.5204105991883505
87,2021-03-19,4.766848343282291
88,2021-03-19,4.740073043748543
89,2021-03-19,5.789605405856344
90,2021-03-19,5.55793991416309
91,2021-03-19,10.363829035676439
92,2021-03-19,8.068335188123031
93,2021-03-19,12.372002515454621
94,2021-03-19,10.191108701545135
95,2021-03-19,11.777152013939668
971,2021-03-19,7.726465364120781
972,2021-03-19,6.494389663379803
973,2021-03-19,2.554202554202554
974,2021-03-19,5.118829981718465
975,2021-03-19,7.142857142857142
976,2021-03-19,7.562836624775583
977,2021-03-19,6.620209059233449
978,2021-03-19,2.598870056497175
01,2021-03-20,6.7461171105279005
02,2021-03-20,8.263414634146342
03,2021-03-20,4.763767974175878
04,2021-03-20,6.67574931880109
05,2021-03-20,6.832161687170475
06,2021-03-20,6.902140403417599
07,2021-03-20,5.938471433165398
08,2021-03-20,3.6669172124986575
09,2021-03-20,4.458476846536548
10,2021-03-20,8.660558464223387
11,2021-03-20,3.4209801762114536
12,2021-03-20,4.901177879816331
13,2021-03-20,6.146680252022208
14,2021-03-20,5.906494605458007
15,2021-03-20,3.1197097944377266
16,2021-03-20,5.2366654892264215
17,2021-03-20,3.666681216988956
18,2021-03-20,6.755895474824729
19,2021-03-20,5.038759689922481
21,2021-03-20,4.494979719396237
22,2021-03-20,5.1668245972769435
23,2021-03-20,1.5895953757225432
24,2021-03-20,5.531715690099087
25,2021-03-20,5.877515689244752
26,2021-03-20,6.259013556388809
27,2021-03-20,9.017928819909018
28,2021-03-20,8.63846427301813
29,2021-03-20,2.8825124661009536
2A,2021-03-20,2.5680840898232202
2B,2021-03-20,2.4894888249612745
30,2021-03-20,6.966092930486814
31,2021-03-20,4.691908529487205
32,2021-03-20,2.802623732856291
33,2021-03-20,5.019089468376315
34,2021-03-20,5.521991853174058
35,2021-03-20,6.212286344666259
36,2021-03-20,6.146146146146146
37,2021-03-20,7.276127913872542
38,2021-03-20,7.511202248044353
39,2021-03-20,6.106176826806621
40,2021-03-20,2.6576341844710787
41,2021-03-20,7.43801652892562
42,2021-03-20,7.042203147353362
43,2021-03-20,4.895416110369381
44,2021-03-20,5.565889254542853
45,2021-03-20,6.7291722475221
46,2021-03-20,4.542418169672679
47,2021-03-20,3.9661767666599554
48,2021-03-20,6.699062825407845
49,2021-03-20,6.258153355558776
50,2021-03-20,4.868441783519773
51,2021-03-20,6.395488939225986
52,2021-03-20,5.803255484784147
53,2021-03-20,5.219072164948454
54,2021-03-20,5.035440436352139
55,2021-03-20,6.726825266611977
56,2021-03-20,5.212402947430888
57,2021-03-20,4.022091993760276
58,2021-03-20,6.861381548446917
59,2021-03-20,7.903963774154494
60,2021-03-20,8.98374758391637
61,2021-03-20,6.527009989331782
62,2021-03-20,9.159324260642324
63,2021-03-20,5.14581145488327
64,2021-03-20,2.4481612409644913
65,2021-03-20,4.0371879775853285
66,2021-03-20,4.061006982726938
67,2021-03-20,5.007348943966819
68,2021-03-20,4.788023754536456
69,2021-03-20,7.51272579845939
70,2021-03-20,5.160798271259692
71,2021-03-20,5.813560467788819
72,2021-03-20,6.06947379829838
73,2021-03-20,7.113059464045818
74,2021-03-20,7.243988565663359
75,2021-03-20,6.598303482291026
76,2021-03-20,7.5508503850608575
77,2021-03-20,10.59739232388298
78,2021-03-20,9.65742398483458
79,2021-03-20,5.572570404123403
80,2021-03-20,7.804257547981592
81,2021-03-20,5.571452617404478
82,2021-03-20,5.148081892267939
83,2021-03-20,7.260085874327063
84,2021-03-20,9.034753492668283
85,2021-03-20,5.131619833977005
86,2021-03-20,5.527364987314244
87,2021-03-20,4.888280113004024
88,2021-03-20,4.571212693615414
89,2021-03-20,6.004751372163513
90,2021-03-20,5.289672544080604
91,2021-03-20,10.548016701461378
92,2021-03-20,8.075162107513886
93,2021-03-20,12.502482969748666
94,2021-03-20,9.963868449508135
95,2021-03-20,11.775516403402188
971,2021-03-20,7.657068062827226
972,2021-03-20,6.446621970087674
973,2021-03-20,2.5806451612903225
974,2021-03-20,5.156068082275323
975,2021-03-20,7.142857142857142
976,2021-03-20,7.074721780604134
977,2021-03-20,6.970509383378016
978,2021-03-20,2.535832414553473
01,2021-03-21,6.7883431621540185
02,2021-03-21,8.22883250704773
03,2021-03-21,4.775390625
04,2021-03-21,6.7753131130224835
05,2021-03-21,6.743780008729812
06,2021-03-21,6.958604053316429
07,2021-03-21,5.956582183723666
08,2021-03-21,3.7094612704368806
09,2021-03-21,4.328672668071251
10,2021-03-21,8.655723479644225
11,2021-03-21,3.453505204384091
12,2021-03-21,4.904306220095694
13,2021-03-21,6.157020081070714
14,2021-03-21,5.881606228578682
15,2021-03-21,3.2054395337542494
16,2021-03-21,5.259429785726934
17,2021-03-21,3.622081605934977
18,2021-03-21,6.758813086482373
19,2021-03-21,4.962061905335421
21,2021-03-21,4.4426762151051
22,2021-03-21,5.21708857611777
23,2021-03-21,1.627906976744186
24,2021-03-21,5.539928113767776
25,2021-03-21,5.8917887800225435
26,2021-03-21,6.297171170133089
27,2021-03-21,9.026509244820673
28,2021-03-21,8.73517505858959
29,2021-03-21,2.888055143530233
2A,2021-03-21,2.5730014360938247
2B,2021-03-21,2.489213408562894
30,2021-03-21,6.9609256589405195
31,2021-03-21,4.744475274022473
32,2021-03-21,2.8332003192338386
33,2021-03-21,5.001346378242528
34,2021-03-21,5.527775875059936
35,2021-03-21,6.263905074690116
36,2021-03-21,6.152616859768278
37,2021-03-21,7.293902717515414
38,2021-03-21,7.563406940063092
39,2021-03-21,6.12636253532499
40,2021-03-21,2.6281663352641136
41,2021-03-21,7.423703426324659
42,2021-03-21,7.056602429380543
43,2021-03-21,4.80896887446526
44,2021-03-21,5.602135046408918
45,2021-03-21,6.7456942377206035
46,2021-03-21,4.478270461063313
47,2021-03-21,4.0156610782049995
48,2021-03-21,6.786703601108034
49,2021-03-21,6.284321926028294
50,2021-03-21,4.880933606686642
51,2021-03-21,6.468523060645409
52,2021-03-21,5.679801206957757
53,2021-03-21,5.280172413793103
54,2021-03-21,5.026656511805026
55,2021-03-21,6.706898916472364
56,2021-03-21,5.244096050803731
57,2021-03-21,4.022297364213863
58,2021-03-21,6.862972408996058
59,2021-03-21,7.870352238993021
60,2021-03-21,9.050130491518052
61,2021-03-21,6.625458759899555
62,2021-03-21,9.155019874342866
63,2021-03-21,5.073339780786589
64,2021-03-21,2.4521153441380763
65,2021-03-21,4.005612960836841
66,2021-03-21,4.085626911314985
67,2021-03-21,5.0299666143759305
68,2021-03-21,4.7853971386285155
69,2021-03-21,7.559278524623387
70,2021-03-21,5.158831003811945
71,2021-03-21,5.771694423841953
72,2021-03-21,6.0428009271737375
73,2021-03-21,7.090704858185903
74,2021-03-21,7.222035606315082
75,2021-03-21,6.672669790920384
76,2021-03-21,7.588355485424127
77,2021-03-21,10.606167425727216
78,2021-03-21,9.723305924014165
79,2021-03-21,5.603415986216196
80,2021-03-21,7.748049052396879
81,2021-03-21,5.615332885003363
82,2021-03-21,5.084745762711865
83,2021-03-21,7.27940051995718
84,2021-03-21,9.067431850789095
85,2021-03-21,5.126270471794417
86,2021-03-21,5.58554187640245
87,2021-03-21,4.883263490977508
88,2021-03-21,4.536862003780719
89,2021-03-21,5.969659696596966
90,2021-03-21,5.2542372881355925
91,2021-03-21,10.587518495952649
92,2021-03-21,8.037644664886177
93,2021-03-21,12.514081971592164
94,2021-03-21,9.924800147502337
95,2021-03-21,11.825196706868791
971,2021-03-21,7.702349869451696
972,2021-03-21,6.418685121107266
